Name,Company,Level,MarketTime,Engine,Gearbox,LWH,BodyStructure,MaximunSpeed,FuelConsumption,EngineCapacity,EngineForm,GearboxType,ParkingBrakeType,PSAirbag,BASideAirbag,BAHeadAirbag,TirePressure,SeatBeltWarning,ChildSeat,ABS,EBD,EBA,ASR,ESC,MergeSupport,DeviationWarning,SecuritySystem,NightVersion,ParkingRadar,ParkingVideo,PanoramicCamera,Cruise,AdaptiveCruise,AutomaticParking,EngineAutomatic,UphillSupport,AutomaticSkylight,PanoramicSkylight,Rims,AutomaticDoor,AutomaticTrunk,InduceTrunk,RoofRacks,EngineAntiTheft,ParkingLock,RemoteKey,KeylessStart,KeylessEntry,SteeringWheel,SeatMaterial,SeatAdjust,PSSeatAdjust,AfterSeatAdjust,SeatMemory,SeatFallDown,CentralArmrest,CupHolder,GPS,Positioning,Screen,ScreenSize,Interface,CDDVD,Speaker,LowLights,HighLights,LED,AdaptiveLights,HeadLights,SupportLights,FogLights,AtmosphereLights,AutomaticWindow,WindowLift,WindowAntiClipHand,InsulatedGlass,AutomaticRearviewAdjust,AutomaticRearviewFold,MakeupMirror,Wipers,InduceWipers,AirConditioning,WindOutlet
"哈弗H6 2017款 红标 运动版 1.5T 自动两驱尊享",长城汽车,紧凑型SUV,2016.09,"1.5T 150马力 L4",6挡手自一体,4649*1852*1710,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,●,●,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,●,自动●,-
"哈弗H6 2017款 红标 运动版 1.5T 自动两驱豪华",长城汽车,紧凑型SUV,2016.09,"1.5T 150马力 L4",6挡手自一体,4649*1852*1710,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"哈弗H6 2017款 经典版 1.5T 自动两驱都市型",长城汽车,紧凑型SUV,2017.03,"1.5T 150马力 L4",6挡手自一体,4640*1825*1690,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX,单碟CD,4-5喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,手动●,-
"哈弗H6 2017款 蓝标 运动版 1.5T 自动两驱尊享",长城汽车,紧凑型SUV,2016.10,"1.5T 150马力 L4",6挡手自一体,4681*1827*1710,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,氙气,卤素,●,-,●,●,●,●,"前● / 后●",主驾驶位,●,-,●,●,●,●,●,自动●,-
"哈弗H6 2017款 蓝标 运动版 1.5T 自动两驱豪华",长城汽车,紧凑型SUV,2016.10,"1.5T 150马力 L4",6挡手自一体,4681*1827*1710,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,-
"哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型",长城汽车,紧凑型SUV,2015.04,"2.0T 194马力 L4",6挡双离合,4549*1835*1700,5门5座SUV,190,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX+SD,单碟CD,8-9喇叭,氙气,卤素,●,-,●,●,●,●,"前● / 后●",,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱精英型",长城汽车,紧凑型SUV,2015.04,"2.0T 194马力 L4",6挡双离合,4549*1835*1700,5门5座SUV,190,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,-,●,○,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX+SD,单碟CD,6-7喇叭,卤素,卤素,●,-,●,●,●,●,"前● / 后●",,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2016款 蓝标 1.5T 自动两驱精英型",长城汽车,紧凑型SUV,2016.04,"1.5T 150马力 L4",6挡自动,4549*1835*1700,5门5座SUV,175,7.9,1.5,涡轮增压,自动变速箱(AT),电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,单碟CD,6-7喇叭,卤素,卤素,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2016款 蓝标 1.5T 自动两驱都市型",长城汽车,紧凑型SUV,2016.04,"1.5T 150马力 L4",6挡自动,4549*1835*1700,5门5座SUV,175,7.9,1.5,涡轮增压,自动变速箱(AT),电子驻车,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,单碟CD,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,-,自动●,●
"哈弗H6 Coupe 2017款 红标 2.0T 自动两驱尊贵型",长城汽车,紧凑型SUV,2017.03,"2.0T 197马力 L4",7挡双离合,4589*1835*1700,5门5座SUV,190,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,9英寸,USB,-,6-7喇叭,氙气,卤素,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2017款 红标 2.0T 自动两驱精英型",长城汽车,紧凑型SUV,2017.03,"2.0T 197马力 L4",7挡双离合,4589*1835*1700,5门5座SUV,190,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,9英寸,USB,-,6-7喇叭,卤素(选装氙气),卤素,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2017款 红标 2.0T 自动两驱都市型",长城汽车,紧凑型SUV,2017.03,"2.0T 197马力 L4",7挡双离合,4589*1835*1700,5门5座SUV,190,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,9英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,-,自动●,●
"哈弗H6 Coupe 2017款 蓝标 2.0T 自动两驱尊贵型",长城汽车,紧凑型SUV,2017.03,"2.0T 197马力 L4",7挡双离合,4549*1835*1700,5门5座SUV,190,8.3,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,单碟CD,8-9喇叭,氙气,卤素,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2017款 蓝标 2.0T 自动两驱精英型",长城汽车,紧凑型SUV,2017.03,"2.0T 197马力 L4",7挡双离合,4549*1835*1700,5门5座SUV,190,8.3,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,●,-,-,-,"前● / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,单碟CD,6-7喇叭,卤素(选装氙气),卤素,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H6 Coupe 2017款 蓝标 2.0T 自动两驱都市型",长城汽车,紧凑型SUV,2017.03,"2.0T 197马力 L4",7挡双离合,4549*1835*1700,5门5座SUV,190,8.3,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,单碟CD,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,-,自动●,●
"哈弗H7 2016款 蓝标H7 2.0T 自动精英型",长城汽车,中型SUV,2016.04,"2.0T 231马力 L4",6挡双离合,4700*1925*1718,5门5座SUV,205,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,○,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,-,-,●,10.1英寸,USB+AUX+SD,单碟CD,8-9喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,-,自动●,●
"哈弗H7 2016款 蓝标H7 2.0T 自动舒适型",长城汽车,中型SUV,2016.04,"2.0T 231马力 L4",6挡双离合,4700*1925*1718,5门5座SUV,205,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,10.1英寸,USB+AUX+SD,单碟CD,6-7喇叭,卤素,卤素,-,-,-,●,●,-,"前● / 后●",全车,●,-,●,-,●,●,-,自动●,●
"哈弗H7 2016款 蓝标H7 2.0T 自动豪华型",长城汽车,中型SUV,2016.04,"2.0T 231马力 L4",6挡双离合,4700*1925*1718,5门5座SUV,205,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,○,-,-,-,"前● / 后●",●,○,○,-,○,●,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副○",-,-,比例放倒,"前● / 后●",●,●,○,●,10.1英寸,USB+AUX+SD,单碟CD,8-9喇叭(选装10,氙气,氙气,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H7 2017款 红标H7 2.0T 自动尊享型",长城汽车,中型SUV,2016.11,"2.0T 231马力 L4",6挡双离合,4715*1925*1718,5门5座SUV,205,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,●,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,●,○,●,10英寸,USB+AUX+SD,单碟CD,8-9喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H7 2017款 红标H7 2.0T 自动精英型",长城汽车,中型SUV,2016.11,"2.0T 231马力 L4",6挡双离合,4715*1925*1718,5门5座SUV,205,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,●,●,○,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,-,-,●,10英寸,USB+AUX+SD,单碟CD,8-9喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H7 2017款 红标H7 2.0T 自动豪华型",长城汽车,中型SUV,2016.11,"2.0T 231马力 L4",6挡双离合,4715*1925*1718,5门5座SUV,205,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,○,○,-,-,●,●,●,●,●,-,●,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,●,○,●,10英寸,USB+AUX+SD,单碟CD,8-9喇叭,氙气,氙气,●,-,●,●,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗H7 2017款 蓝标H7L 2.0T 自动精英型",长城汽车,中型SUV,2016.11,"2.0T 231马力 L4",6挡双离合,4900*1925*1785,5门7座SUV,200,8.5,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,●,●,○,○,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,-,-,●,10英寸,USB+AUX+SD,单碟CD,8-9喇叭,卤素,卤素,●,-,●,●,●,-,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
"哈弗M6 2017款 1.5T 自动两驱尊贵型",长城汽车,紧凑型SUV,2017.07,"1.5T 150马力 L4",6挡手自一体,4649*1830*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB,-,6-7喇叭,氙气,氙气,●,-,●,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,●,自动●,-
"哈弗M6 2017款 1.5T 自动两驱精英型",长城汽车,紧凑型SUV,2017.07,"1.5T 150马力 L4",6挡手自一体,4649*1830*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,●,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"哈弗M6 2017款 1.5T 自动两驱都市型",长城汽车,紧凑型SUV,2017.07,"1.5T 150马力 L4",6挡手自一体,4649*1830*1705,5门5座SUV,-,-,1.5,涡轮增压,手自一体变速箱(AT,手刹,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,●,●,-,-,●,-,-,-,●,●,●,●,●,●,-,织物,●,-,-,-,比例放倒,"前● / 后-",-,●,-,●,8英寸,USB,-,6-7喇叭,卤素,卤素,●,-,-,●,●,-,"前● / 后●",主驾驶位,●,-,●,-,●,●,-,自动●,-
"宋 2016款 盖世版 1.5TID 自动精英型",比亚迪,紧凑型SUV,2016.09,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前○ / 后-","前○ / 后○",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",,●,-,●,●,●,●,-,自动●,-
"宋 2016款 盖世版 1.5TID 自动豪雅型",比亚迪,紧凑型SUV,2016.09,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",,●,-,●,●,●,●,-,自动●,-
"宋 2016款 盖世版 1.5TID 自动领先型",比亚迪,紧凑型SUV,2016.09,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX+SD,-,4-5喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",,●,-,●,●,-,●,-,自动●,-
"宋 2016款 盖世版 2.0TID 自动4G尊贵型",比亚迪,紧凑型SUV,2016.09,"2.0T 205马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",,●,-,●,●,●,●,-,自动●,-
"宋 2016款 盖世版 2.0TID 自动4G旗舰型",比亚迪,紧凑型SUV,2016.09,"2.0T 205马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,●,-,●,-,USB+AUX+SD,-,8-9喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",,●,-,●,●,●,●,-,自动●,-
"宋 2017款 盖世升级版 1.5TID 自动精英型",比亚迪,紧凑型SUV,2017.04,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前○ / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,○
"宋 2017款 盖世升级版 1.5TID 自动舒适型",比亚迪,紧凑型SUV,2017.04,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后○",-,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,-,-,-,-,USB+AUX+SD,-,4-5喇叭,卤素,卤素,-,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,-,-,●,-,自动●,○
"宋 2017款 盖世升级版 1.5TID 自动豪华型",比亚迪,紧凑型SUV,2017.04,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●",-,-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,●,●,●,织物,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,-,●,-,自动●,○
"宋 2017款 盖世升级版 1.5TID 自动豪雅型",比亚迪,紧凑型SUV,2017.04,"1.5T 154马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,○
"宋 2017款 盖世升级版 2.0TID 自动4G尊贵型",比亚迪,紧凑型SUV,2017.04,"2.0T 205马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,-,8-9喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,○
"宋 2017款 盖世升级版 2.0TID 自动4G旗舰型",比亚迪,紧凑型SUV,2017.04,"2.0T 205马力 L4",6挡双离合,4565*1830*1720,5门5座SUV,-,-,2.0,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,●,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,-,8-9喇叭,卤素,卤素,●,-,●,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,自动●,○
"宝骏560 2016款 1.8L AMT智能手动精英型",上汽通用五菱,紧凑型SUV,2016.06,"1.8L 137马力 L4",5挡AMT,4620*1820*1750,5门5座SUV,-,7.4,1.8,自然吸气,机械式自动变速箱(A,手刹,"主● / 副●","前● / 后-",-,-,●,●,●,●,●,●,●,-,-,-,-,"前- / 后●",●,-,-,-,-,-,●,-,-,●,-,-,-,●,●,●,●,-,-,-,仿皮,●,-,-,-,比例放倒,"前● / 后●",●,-,-,●,8英寸,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",-,-,-,●,-,●,●,-,手动●,●
"宝骏560 2016款 1.8L AMT智能手动豪华型",上汽通用五菱,紧凑型SUV,2016.06,"1.8L 137马力 L4",5挡AMT,4620*1820*1750,5门5座SUV,-,7.4,1.8,自然吸气,机械式自动变速箱(A,手刹,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+AUX+SD,-,6-7喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,手动●,●
"宝骏560 2017款 1.5T DCT尊享型",上汽通用五菱,紧凑型SUV,2017.08,"1.5T 150马力 L4",6挡双离合,4620*1810*1765,5门5座SUV,-,7.7,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-",-,●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,-,-,-,-,-,●,●,-,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副-",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+SD卡插槽,-,8-9喇叭,卤素,卤素,●,-,-,-,●,-,"前● / 后●",主驾驶位,●,-,●,●,●,●,-,手动●,●
"宝骏560 2017款 1.5T DCT旗舰型",上汽通用五菱,紧凑型SUV,2017.08,"1.5T 150马力 L4",6挡双离合,4620*1810*1765,5门5座SUV,-,7.7,1.5,涡轮增压,双离合变速箱(DCT,电子驻车,"主● / 副●","前● / 后-","前● / 后●",●,●,●,●,●,●,●,●,-,-,-,-,"前● / 后●",●,●,●,-,-,-,●,●,●,●,-,-,-,●,●,●,●,●,●,●,仿皮,●,"主● / 副●",-,-,比例放倒,"前● / 后●",●,●,-,●,8英寸,USB+SD卡插槽,-,8-9喇叭,卤素,卤素,●,-,●,-,●,●,"前● / 后●",全车,●,-,●,●,●,●,●,自动●,●
